post_id,mongo_id,platform,profile_url,source_stage,url,content_snippet,subtopic,nexus,violations,event,violations_str,violation_labels,violation_labels_str,reasoning,speech_type,intent,intensity_score,intensity_label,protected_expression,borderline,confidence,needs_url_enrichment,needs_fact_check,claim_to_verify,fact_check_note,enriched_from_url,fact_checked,skipped,status,stance,tone,target,polarity,sentiment_confidence,sentiment_reasoning,sentiment_skipped,sentiment_status
searxng_59a605cec7949f15,6a53d93e6dadc213c0cc9bf8,youtube,,search,https://www.youtube.com/watch?v=XvPRPh4e4z8,Cockroach Janta Party Protest जितनी भीड़ भी नहीं जुटा पाई BJP? Nitin Nabin की रैली पड़ी सूनी |Dipke (3:01),cjp rally,,['NONE'],,NONE,['NONE'],NONE,"The content criticizes BJP's rally attendance compared to CJP, which is political criticism and satire.",political_criticism,criticize BJP's rally attendance,2,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,mocking,cjp,negative,0.9,"The title mocks CJP for not gathering as much crowd as a BJP rally, implying CJP's protest was weak.",FALSE,ok
122121736935351442,6a53d9486dadc213c0cc9bf9,facebook,https://www.facebook.com/profile.php?id=61590543266347,search,https://www.facebook.com/permalink.php?story_fbid=pfbid0299NMsJSXsqekavJPYqQkPxFQixs1DXFLBZyRYdugKNfqNLSvaEjjhTM4y5qxoTRql&id=61590543266347,"#Sonam_Wangchuks_Hunger_Strike_Enters_Day_14_at_Jantar_Mantar CJP Protest Continues, Demands Resignation of Education Minister Over Exam Irregularities Climate activist Sonam Wangchuk has entered the 14th day of his indefinite hunger strike at Delhi’s Jantar Mantar, as the Cockroach Janata Party (CJP) continues its protest over alleged irregularities in examinations. The protesters have raised concerns over the issue and are demanding the resignation of **Union Education Minister Dharmendra Pra…",cjp transparency,,['NONE'],,NONE,['NONE'],NONE,"The post reports on Sonam Wangchuk's hunger strike and CJP protests, demanding the Education Minister's resignation.",news_report,report on protests and demands,1,low,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,Reports on Sonam Wangchuk's hunger strike and CJP protest demands without taking a side.,FALSE,ok
1499700562199883,6a53d9496dadc213c0cc9bfa,facebook,https://www.facebook.com/dnaindia,search,https://www.facebook.com/dnaindia/posts/pfbid022g1jjVn3ERS6YRiH3VjMuNjHYyBtgriFR39dnCrHTSQBRhVPhgMF4rrb3ivGs7M2l,"The #CJP protest at Delhi's Jantar Mantar entered its 11th day, while #SonamWangchuk's hunger strike reached Day 3. Organisers said his blood sugar has dropped to 66, with doctors closely monitoring his health. The protest demands education and examination reforms, greater transparency, environmental protection, and the resignation of Union Education Minister Dharmendra Pradhan. Students, teachers and supporters continued to gather in large numbers. #DNAUpdates | #DharmendraPradhan | #CJPProtest",cjp transparency,,['NONE'],,NONE,['NONE'],NONE,"The post reports on the CJP protest and Sonam Wangchuk's hunger strike, detailing their demands for reform and resignation.",news_report,report on protest demands and health status,1,low,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"Reports on the CJP protest and Sonam Wangchuk's health, listing demands neutrally.",FALSE,ok
2524618051342353,6a53d94a6dadc213c0cc9bfb,facebook,https://www.facebook.com/narendra.choudhary.171232,search,https://www.facebook.com/reel/2266731314156082/,"""अगर CJP को फंडिंग मिल रही है, तो में पूछता हु बीजेपी को MP,MLA खरीदने के लिए कहा से फंडिंग मिल रही है, अपना नही बताना की सब को खरीद रखा हैं मीडिया तक तुमारे गीत गाती है 👀💀🗣️🚫😂 Cjp की फंडिंग की पता चल गई, तो सबूत सार्वजनिक किए जाएं। लोकतंत्र में सवाल पूछना और पारदर्शिता की मांग करना हर नागरिक का अधिकार है। आरोप नहीं, प्रमाण चाहिए।"" 🇮🇳✊ #CJP #Democracy #Transparency #RightToQuestion #Constitution India Justice FreedomOfSpeech Protest",cjp transparency,,['NONE'],,NONE,['NONE'],NONE,"The post questions BJP's funding for buying MPs/MLAs in response to CJP funding allegations, demanding transparency and proof.",political_criticism,demand transparency and question political funding,2,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,pro_cjp,critical,government,negative,0.8,Defends CJP's right to question funding while criticizing BJP for buying MPs/MLAs and media.,FALSE,ok
1719786822772252,6a53d9906dadc213c0cc9bfd,facebook,https://www.facebook.com/profile.php?id=61584478075743,search,https://www.facebook.com/watch/?ref=search&v=1719786822772252&external_log_id=7495bd46-4ae5-40d2-9ffb-7aeb113a5ec2&q=cjp+unemployment,"Delhi के Jantar Mantar पर CJP protest के दौरान एक viral visual ने debate शुरू कर दी है। दावा किया जा रहा है कि CJP के chief spokesperson को गर्मी से बचाने के लिए एक व्यक्ति लगातार पंखा कर रहा था, जबकि उसी protest में students और youth तेज धूप में खड़े होकर नारे लगा रहे थे। CJP खुद को struggling students, NEET issues, unemployment और exam irregularities की आवाज बताती है। लेकिन इस viral moment के बाद लोग सवाल उठा रहे हैं कि अगर movement students के struggle के लिए है, तो leaders को भी उसी ground…",cjp unemployment,,['NONE'],,NONE,['NONE'],NONE,"The post discusses a viral visual from a CJP protest, raising questions about leaders' comfort versus students' struggle.",political_criticism,criticize perceived hypocrisy of CJP leaders,2,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,critical,cjp,negative,0.8,Criticizes CJP leadership for perceived hypocrisy (being fanned while students struggle in heat).,FALSE,ok
2203024253861104,6a53d9916dadc213c0cc9bff,facebook,https://www.facebook.com/profile.php?id=61550734534196,search,https://www.facebook.com/watch/?ref=search&v=2203024253861104&external_log_id=7495bd46-4ae5-40d2-9ffb-7aeb113a5ec2&q=cjp+unemployment,"TVK vs CJP #cockroachjanataparty #neet #tamilnadu #cji [CockroachJanataParty, NEET, BJP, Indian Youth, Unemployment, Politics, Jobless]",cjp unemployment,,['NONE'],,NONE,['NONE'],NONE,"The post compares TVK and CJP, mentioning NEET and unemployment, which is political commentary.",political_criticism,compare political entities and issues,1,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,cjp,neutral,0.5,"Short post with hashtags, 'TVK vs CJP' implies a comparison or conflict but lacks explicit stance.",FALSE,ok
1410392280845669,6a53d9926dadc213c0cc9c02,facebook,https://www.facebook.com/profile.php?id=61574669266928,search,https://www.facebook.com/watch/?ref=search&v=1410392280845669&external_log_id=7495bd46-4ae5-40d2-9ffb-7aeb113a5ec2&q=cjp+unemployment,CJP #cjp #polotics #party #cocrochjantaparty #unemployment,cjp unemployment,,['NONE'],,NONE,['NONE'],NONE,"This is a simple post with hashtags related to CJP and unemployment, without any violative content.",unclear,tagging CJP and unemployment,0,none,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,cjp,neutral,0.5,"Only hashtags, no clear stance or opinion expressed.",FALSE,ok
searxng_fdb2707262b9c89c,6a53d9956dadc213c0cc9c03,x,,search,https://x.com/OpIndia_com/status/2068241211585093888,“Kalki Maharaj will deal with the cockroaches. They are staging this protest only to trouble the public.”“They came as cockroaches and will leave as turtles.”What do ordinary people think about the CJP protest? @ashu_nauty brings you the public reaction. (01:19),cjp reactions,,['NONE'],,NONE,['NONE'],NONE,"The content reports on public reactions to the CJP protest, including negative opinions, but does not contain direct hate speech or incitement.",news_report,report public reaction to CJP,2,low,TRUE,FALSE,0.85,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,critical,cjp,negative,0.8,Quotes public reactions calling CJP protesters 'cockroaches' and saying they 'trouble the public'.,FALSE,ok
searxng_5db8e1e8a71b77b1,6a53d99a6dadc213c0cc9c04,x,,search,https://x.com/thetruthin/status/2070153010676937038,"🚨BIG | Cockroach Janta Party seeks Education Minister’s resignation - protest intensifies;👇🏻: Read MoreThe protest at Delhi’s Jantar Mantar has entered its fifth day. Members of the CJP continue demanding the resignation of Education Minister Dharmendra Pradhan.On the fifth day of the demonstration, heavy rain reportedly damaged parts of the protest setup, with strong winds even blowing away sections of the tent. However, instead of halting the gathering, several protesters were seen dancing (0…",cjp reactions,,['NONE'],,NONE,['NONE'],NONE,"This is a news report about the CJP protest intensifying and demanding the Education Minister's resignation, which is protected political speech.",news_report,report on CJP protest and demands,1,low,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,Reports on the CJP protest intensifying and details about the demonstration without taking a side.,FALSE,ok
searxng_0de9629a86754a6d,6a53d99c6dadc213c0cc9c06,youtube,,search,https://www.youtube.com/watch?v=2FIFin3i6yY,Shekhar Suman | BJP Roast | Modi Trolled | CJP Protest | Aryan Khan | Andhbhakt | Mr Reaction Wala (13:23),cjp reactions,,['NONE'],,NONE,['NONE'],NONE,"This appears to be a title for a video or commentary, mentioning political figures and the CJP protest, which falls under political criticism/satire.",political_criticism,political commentary/satire,1,low,TRUE,FALSE,0.8,TRUE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,government,negative,0.7,"Mentions 'BJP Roast' and 'Modi Trolled' in context of CJP protest, indicating criticism of the government.",FALSE,ok
2075881643974463496,6a53d9c26dadc213c0cc9c09,x,https://x.com/raneyvikram,search,https://x.com/raneyvikram/status/2075881643974463496,You(BJP) have not even left an Aam Admi and not even left Lord Ram in looting Money -Prakash Raj❤️ | @prakashraaj press conference from Jantar Mantar CJP #cjp #bjp #godimedia @Cockroachisback @CJP_2029 https://t.co/rRrt5lPZuC,cjp press,,['NONE'],,NONE,['NONE'],NONE,"The content quotes Prakash Raj criticizing the BJP for 'looting money', which is political criticism and protected speech.",political_criticism,criticize BJP for corruption,2,low,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,government,negative,0.9,Quotes Prakash Raj criticizing BJP for 'looting Money' and mentions 'godimedia' in context of CJP.,FALSE,ok
2074408382421962763,6a53d9c36dadc213c0cc9c0a,x,https://x.com/Cockroachisback,search,https://x.com/Cockroachisback/status/2074408382421962763,"7th July | NEW DELHI COCKROACH JANTA PARTY — PRESS INVITE CJP to Address Media After Delhi High Court Hearing on Withholding of Party’s X Account The Cockroach Janta Party (CJP) will hold a press conference today, 7th July, at 4:00 PM at Jantar Mantar, New Delhi, following the",cjp press,,['NONE'],,NONE,['NONE'],NONE,"This is a press invite for the CJP to address the media, which is a neutral informational post.",news_report,announce CJP press conference,0,none,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"A press invite for CJP to address media after a court hearing, purely informative.",FALSE,ok
2072228976291164606,6a53d9c36dadc213c0cc9c0b,x,https://x.com/ShubhamInFocus,search,https://x.com/ShubhamInFocus/status/2072228976291164606,𝟮𝗻𝗱 Press Conference of 𝗖𝗝𝗣 𝗣𝗮𝗿𝘁𝘆 🛑🛑🚨🚨 Cockroach Protest Abhijeet Dipke #DelhiHighCourt Lord Ram Mandir Sonam Infosys Gadkari #PradeshAdyakshRaviDada #Yash #RavindraDada_Varshapurti डिजिटल #NationalDoctorsDay Ladies उत्तम #11YearsOfDigitallndia https://t.co/83Z5Uqr9fw,cjp press,,['NONE'],,NONE,['NONE'],NONE,This post reports on a CJP press conference and uses relevant hashtags. It does not contain any violative content.,news_report,report on CJP press conference,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"Reports on the 2nd Press Conference of CJP Party, using neutral language.",FALSE,ok
2072526073594581368,6a53d9c46dadc213c0cc9c0c,x,https://x.com/Bis_story,search,https://x.com/Bis_story/status/2072526073594581368,"Meet Manoj Jha-2 1. Brahmin member of RJD whose core ideology is screwing anyone in Bihar NOT a Yadav or Muzzie 2. Openly supported Chota Stalin's ""Destroy Sanatan"" in 2023 3. Gave permission to CJP chomus to do press conference in Constitution club 4. Wants peace with Porkis",cjp press,,['hate_speech'],,hate_speech,"['Hate speech targeting religion, caste, ethnicity, region, language']","Hate speech targeting religion, caste, ethnicity, region, language","The post uses derogatory terms like 'Muzzie' and 'Porkis' and frames a political figure based on religion and caste, which constitutes hate speech.",accusation,criticize Manoj Jha with religious/caste slurs,4,high,FALSE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,critical,cjp,negative,0.8,"The post criticizes Manoj Jha for supporting CJP, using derogatory terms like 'chomus' for CJP members.",FALSE,ok
122118251510845543,6a53d9d56dadc213c0cc9c1e,facebook,https://www.facebook.com/brieflyscroll,search,https://www.facebook.com/reel/1007689708754554/,"CJP founder Abhijeet Dipke released a video from Jantar Mantar, alleging that Delhi Police have not allowed volunteers to set up tents for students observing a hunger strike despite heavy rain. In the video, Dipke points to the dry uniforms and shoes of police personnel, claiming they have remained sheltered while protesters continue to sit in the rain. Appealing to the authorities, Dipke requested permission to install temporary tents so the students could be protected from the weather. Delhi…",cjp volunteers,,['NONE'],,NONE,['NONE'],NONE,"The post reports on CJP founder Abhijeet Dipke's allegations against Delhi Police regarding protest conditions, which is protected political criticism and protest reporting.",news_report,report on protest conditions and police action,2,low,TRUE,FALSE,0.95,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,police,negative,0.9,"Dipke alleges Delhi Police prevented tents for hunger strikers in rain, criticizing their actions.",FALSE,ok
